Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2013-12-31,924.0,930.0,916.0,921.0,920.6,31556.0,290.86
2014-01-01,915.2,933.0,915.2,922.0,918.45,37519.0,346.78
2014-01-02,913.0,925.0,906.3,908.0,909.2,174155.0,1603.25
2014-01-03,907.85,922.0,893.05,915.2,916.85,32196.0,294.42
2014-01-06,919.95,919.95,896.3,909.0,908.9,117191.0,1066.31
2014-01-07,906.0,914.9,898.0,905.0,903.85,112516.0,1017.93
2014-01-08,901.0,914.0,901.0,906.0,906.95,26862.0,244.09
2014-01-09,907.1,910.0,895.0,898.0,897.55,34912.0,313.64
2014-01-10,898.0,915.0,894.0,897.0,896.05,102723.0,929.08
2014-01-13,896.5,910.0,894.0,895.6,898.65,140544.0,1271.43
2014-01-14,907.0,911.0,900.45,902.0,905.05,37805.0,342.58
2014-01-15,906.0,915.85,895.0,907.0,907.15,135954.0,1233.17
2014-01-16,914.0,914.7,903.0,914.0,910.9,40275.0,366.61
2014-01-17,902.25,911.0,895.0,896.1,896.75,15368.0,138.57
2014-01-20,905.0,905.0,886.0,888.0,887.85,21184.0,188.94
2014-01-21,885.1,899.25,875.1,876.55,879.7,45579.0,402.95
2014-01-22,875.35,884.0,867.05,875.8,874.0,69855.0,610.44
2014-01-23,875.05,887.0,870.0,874.0,872.65,20084.0,176.21
2014-01-24,870.1,877.8,859.75,862.95,865.2,29460.0,255.74
2014-01-27,860.15,860.2,840.2,852.25,851.05,55894.0,474.66
2014-01-28,850.0,872.0,850.0,866.0,865.6,30103.0,260.49
2014-01-29,874.3,874.3,855.4,870.95,868.4,25190.0,217.83
2014-01-30,866.0,874.7,846.3,870.0,869.8,20621.0,178.68
2014-01-31,873.7,885.0,863.8,883.9,882.55,51616.0,451.63
2014-02-03,885.0,891.05,880.25,885.8,886.1,43344.0,383.84
2014-02-04,882.15,884.7,866.0,876.5,874.7,13043.0,113.7
2014-02-05,879.85,879.85,866.0,870.0,870.2,10695.0,93.05
2014-02-06,875.0,892.0,871.1,892.0,887.2,17852.0,157.28
2014-02-07,892.75,908.0,887.35,901.0,900.8,42520.0,383.18
2014-02-10,905.0,919.0,903.0,910.0,910.2,62531.0,569.83
2014-02-11,914.7,918.8,896.35,901.55,901.3,16249.0,147.24
2014-02-12,906.0,909.95,903.15,906.0,905.75,32746.0,296.98
2014-02-13,908.0,910.0,895.3,902.0,899.4,120251.0,1082.71
2014-02-14,905.9,911.95,891.05,902.4,902.6,151493.0,1369.36
2014-02-17,921.0,921.9,892.0,903.0,900.55,105190.0,950.44
2014-02-18,900.0,921.9,898.4,912.0,913.05,107897.0,984.54
2014-02-19,917.0,922.25,907.2,915.5,915.35,59434.0,544.24
2014-02-20,915.9,915.9,899.0,905.0,904.95,77626.0,701.9
2014-02-21,906.0,911.5,892.5,896.65,895.6,23238.0,208.64
2014-02-24,897.0,903.0,886.1,892.0,890.75,31181.0,278.42
2014-02-25,892.1,900.0,890.1,895.5,895.15,35735.0,319.63
2014-02-26,900.0,900.0,882.15,884.9,886.6,110777.0,990.54
2014-02-28,899.75,899.75,882.3,889.0,888.4,33851.0,300.1
2014-03-03,899.0,899.0,862.9,868.8,866.3,181829.0,1585.75
2014-03-04,866.3,880.0,861.1,863.0,864.7,109933.0,953.56
2014-03-05,869.7,898.0,869.0,888.5,891.05,89157.0,791.24
2014-03-06,886.3,895.85,870.1,883.95,884.35,38673.0,342.0
