Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2013-12-31,211.5,215.75,211.0,214.1,214.15,518660.0,1110.52
2014-01-01,212.6,214.8,207.5,207.95,208.55,434131.0,914.35
2014-01-02,210.9,212.2,205.1,205.7,205.8,925310.0,1933.18
2014-01-03,205.8,207.25,202.6,204.2,203.45,304665.0,621.79
2014-01-06,205.5,206.5,203.0,204.3,204.55,1005131.0,2057.87
2014-01-07,204.0,205.0,198.1,198.45,199.75,922477.0,1857.76
2014-01-08,199.75,202.35,195.0,195.4,195.5,1240027.0,2439.51
2014-01-09,196.7,200.75,193.75,199.25,198.85,1024051.0,2029.89
2014-01-10,200.4,203.6,199.55,200.6,200.7,874603.0,1760.2
2014-01-13,201.9,208.9,201.6,206.8,207.35,778592.0,1596.03
2014-01-14,205.5,208.4,203.85,205.0,206.1,416467.0,858.24
2014-01-15,205.15,210.0,205.15,209.1,209.55,390233.0,813.77
2014-01-16,210.05,213.0,209.35,212.0,212.25,485614.0,1026.2
2014-01-17,214.0,227.9,214.0,224.5,225.1,3298324.0,7345.48
2014-01-20,224.0,226.15,220.2,223.7,224.75,884380.0,1975.43
2014-01-21,225.0,227.9,222.8,224.9,225.1,377422.0,848.09
2014-01-22,226.5,229.9,225.5,228.4,228.75,381172.0,866.51
2014-01-23,228.55,230.6,226.65,228.65,227.95,464583.0,1061.98
2014-01-24,227.0,229.1,225.1,227.5,227.85,334388.0,760.9
2014-01-27,225.0,227.2,221.5,223.6,223.6,412891.0,925.87
2014-01-28,224.0,225.5,221.05,223.35,223.7,313361.0,700.96
2014-01-29,224.0,239.5,223.6,236.0,235.6,1286601.0,3006.65
2014-01-30,234.0,238.85,231.5,237.45,236.9,1263079.0,2976.92
2014-01-31,239.7,247.0,233.7,245.05,245.35,841386.0,2040.99
2014-02-03,245.0,248.9,239.9,245.0,245.1,479607.0,1175.4
2014-02-04,245.65,245.65,241.1,242.05,242.8,327683.0,796.64
2014-02-05,241.5,244.0,235.8,237.9,238.1,366974.0,873.65
2014-02-06,239.9,248.0,236.0,246.45,246.4,735368.0,1798.92
2014-02-07,248.0,249.65,244.05,245.5,246.05,387141.0,954.16
2014-02-10,246.0,250.75,243.5,250.05,249.55,332745.0,823.69
2014-02-11,250.95,259.45,247.25,258.5,258.4,901554.0,2312.56
2014-02-12,260.0,260.05,251.2,256.6,257.05,746365.0,1906.7
2014-02-13,259.65,259.65,242.6,244.9,244.5,316851.0,791.17
2014-02-14,240.1,244.0,238.4,240.75,240.1,571620.0,1378.19
2014-02-17,241.0,243.7,238.0,240.55,240.85,408216.0,981.58
2014-02-18,241.0,245.25,236.7,237.3,238.3,366949.0,882.73
2014-02-19,238.0,242.0,233.2,242.0,241.0,460837.0,1093.43
2014-02-20,239.95,243.15,236.45,237.35,237.8,285929.0,682.83
2014-02-21,238.0,244.7,237.15,243.1,243.05,736359.0,1781.15
2014-02-24,243.1,250.45,242.9,244.1,244.05,550712.0,1355.47
2014-02-25,244.0,248.95,244.0,246.0,247.45,428073.0,1057.19
2014-02-26,247.5,253.1,241.25,248.9,248.0,700516.0,1736.65
2014-02-28,247.3,253.0,245.0,247.35,248.35,751573.0,1869.52
2014-03-03,248.15,252.8,244.8,250.7,250.65,454867.0,1136.14
2014-03-04,250.0,254.95,247.05,252.7,253.05,730947.0,1847.22
2014-03-05,253.3,257.6,253.0,255.4,255.2,268598.0,686.27
2014-03-06,257.0,266.15,247.9,265.9,264.45,2270824.0,5827.16
2014-03-07,265.0,270.8,260.1,265.5,267.25,844606.0,2246.98
2014-03-10,267.0,273.45,266.0,268.8,268.75,835533.0,2253.2
2014-03-11,270.0,275.0,269.0,270.25,269.9,752580.0,2038.19
2014-03-12,269.05,269.05,261.0,265.0,264.8,288389.0,762.83
2014-03-13,264.0,289.5,260.0,276.5,276.0,2007190.0,5614.79
2014-03-14,276.0,282.0,265.35,269.0,269.0,1029559.0,2804.15
2014-03-18,270.5,275.0,266.85,267.0,268.3,556520.0,1510.24
2014-03-19,270.0,271.7,259.05,260.1,261.25,892092.0,2360.5
2014-03-20,255.0,258.8,249.1,253.25,253.1,1491910.0,3786.06
2014-03-21,250.5,253.0,241.0,244.95,242.1,1638115.0,4015.59
2014-03-22,245.0,249.9,245.0,246.2,246.0,97044.0,239.22
2014-03-24,245.35,256.0,243.75,255.0,255.15,1503471.0,3756.47
2014-03-25,255.0,263.6,251.55,263.6,261.75,1616275.0,4192.22
2014-03-26,261.75,267.7,260.6,260.6,263.15,576046.0,1522.75
2014-03-27,260.9,274.4,260.5,268.8,270.0,1364135.0,3691.84
2014-03-28,271.9,278.0,270.0,277.1,275.05,391189.0,1069.28
2014-03-31,276.0,285.0,275.05,281.7,281.65,511510.0,1432.6
2014-04-01,280.7,283.9,272.65,273.4,273.95,464186.0,1289.98
2014-04-02,274.3,279.45,273.65,279.1,276.9,459902.0,1271.28
2014-04-03,277.0,278.75,270.0,273.0,273.45,798130.0,2175.36
2014-04-04,268.1,284.75,264.3,281.6,281.6,4201817.0,11447.95
2014-04-07,283.0,286.0,272.1,274.4,274.25,850960.0,2357.27
2014-04-09,275.0,282.2,275.0,280.8,280.9,767963.0,2137.24
2014-04-10,281.05,282.4,274.1,276.5,277.2,1255849.0,3472.59
2014-04-11,277.1,280.7,271.05,271.7,272.1,693144.0,1899.11
2014-04-15,272.15,274.15,264.05,265.8,266.35,788325.0,2106.11
2014-04-16,265.0,266.85,260.0,262.3,261.1,657706.0,1733.53
2014-04-17,263.0,265.8,258.7,264.05,264.05,692188.0,1814.93
2014-04-21,266.75,268.65,262.0,266.15,266.25,817058.0,2169.47
2014-04-22,267.6,279.5,265.05,276.3,275.7,1231430.0,3380.99
2014-04-23,277.0,279.9,269.0,271.85,270.6,1944178.0,5292.04
2014-04-25,271.0,273.7,262.25,263.45,263.55,589654.0,1580.24
2014-04-28,260.75,270.0,260.75,265.85,264.95,654597.0,1739.46
2014-04-29,266.95,268.4,263.3,266.0,266.25,389778.0,1036.71
2014-04-30,266.5,270.7,258.15,264.8,263.45,1008775.0,2676.49
2014-05-02,266.2,270.0,263.85,267.7,267.7,390622.0,1040.02
2014-05-05,269.75,274.4,268.15,269.0,269.2,597690.0,1622.46
2014-05-06,268.25,273.5,268.25,271.95,271.0,370859.0,1005.14
2014-05-07,272.0,277.8,270.55,274.75,274.35,644043.0,1770.28
2014-05-08,275.0,279.0,274.75,278.8,278.6,720299.0,1999.55
2014-05-09,279.85,288.7,276.25,287.0,286.55,1121982.0,3185.13
2014-05-12,285.75,303.45,285.75,302.9,302.0,2460938.0,7305.89
2014-05-13,309.0,319.4,305.8,312.25,312.3,2671311.0,8364.55
2014-05-14,312.3,314.95,305.3,307.55,307.65,631193.0,1946.96
2014-05-15,307.65,311.9,303.35,309.0,308.45,855224.0,2633.06
2014-05-16,330.0,343.55,318.45,330.5,327.6,4376180.0,14382.66
2014-05-19,330.0,364.65,330.0,356.9,357.7,3099699.0,10774.04
2014-05-20,359.0,361.4,342.1,348.4,348.5,1573479.0,5513.73
2014-05-21,348.5,350.05,340.05,347.1,345.9,985266.0,3387.63
2014-05-22,347.0,358.0,346.35,354.85,355.35,1190605.0,4204.9
2014-05-23,357.0,371.6,356.0,362.7,363.7,1280269.0,4669.75
2014-05-26,364.05,381.45,359.0,375.0,371.3,1856236.0,6908.77
2014-05-27,375.0,377.0,353.25,361.95,361.35,1579598.0,5709.74
2014-05-28,363.0,364.9,350.5,357.0,358.35,973372.0,3464.59
2014-05-29,366.0,370.0,350.25,353.5,353.4,2483116.0,8920.72
2014-05-30,355.5,365.55,355.0,359.95,360.1,1326120.0,4778.28
2014-06-02,360.1,368.0,360.0,363.0,363.3,1014156.0,3690.11
2014-06-03,365.9,369.8,355.4,358.7,359.25,1296998.0,4666.77
2014-06-04,360.45,363.25,351.6,352.45,352.45,985723.0,3503.45
2014-06-05,351.1,370.8,351.1,367.05,367.5,2676329.0,9760.36
2014-06-06,372.75,385.05,366.5,372.2,373.15,3677154.0,13873.95
2014-06-09,375.0,378.9,363.0,367.95,367.3,1164872.0,4294.89
2014-06-10,369.5,369.5,358.1,358.25,358.85,1313395.0,4740.2
2014-06-11,361.0,366.5,350.0,350.8,351.3,1097854.0,3928.22
2014-06-12,352.0,356.8,350.0,352.05,352.3,1335972.0,4716.28
2014-06-13,351.0,351.0,318.15,333.55,333.3,1980172.0,6614.05
2014-06-16,332.95,340.95,323.05,335.25,335.7,1547583.0,5143.03
2014-06-17,339.1,352.7,335.0,351.15,350.4,1235197.0,4241.05
2014-06-18,347.35,357.3,335.65,342.0,342.4,1161013.0,4014.82
2014-06-19,340.1,347.95,330.05,332.0,334.0,1044145.0,3520.8
2014-06-20,331.0,338.0,319.4,321.65,321.8,1295890.0,4257.15
2014-06-23,320.45,329.0,320.45,327.6,327.4,1352730.0,4405.46
2014-06-24,330.0,345.7,330.0,342.7,342.0,1926680.0,6532.87
2014-06-25,345.0,348.0,340.55,342.0,343.2,1169104.0,4017.48
2014-06-26,328.55,336.0,324.4,326.45,327.9,1414283.0,4668.61
2014-06-27,329.25,334.45,326.0,332.0,332.8,597474.0,1976.9
2014-06-30,333.2,345.95,333.2,344.2,344.6,760273.0,2595.9
2014-07-01,351.5,355.0,341.1,341.8,342.7,1573275.0,5468.99
2014-07-02,344.5,347.4,340.1,344.0,342.95,1257854.0,4311.18
